Query,Prediction,Confidence,Actual
"""In 1927 a young man, alone in a single engine aeroplane, flew non-stop from Roosevelt Field in New York across the entire North Atlantic Ocean to Le Bourget Field in Paris, a distance of three thousand six hundred and ten miles. In this triumph of mind, body and spirit, Charles A. Lindbergh influenced the lives of everyone on earth--for in the 33 hours and thirty minutes of his flight the air age became a reality. This is the story of that flight"".<br /><br />Billy Wilder adapts from Charles A. Lindbergh's Pulitzer Prize winning novel of the same name, in what i",0,96.24%,0
"1 )  as qodq where 4945 = 4945 or 9643 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --I have seen a number of horror movies to know that this one was one of kind. Full Moon Pictures has a knack of giving this fan an entertaining night. For all the cheesiness of most vampire films, This Is the ONE that has not only a good premise but has two good sequels. A Must See.",1,99.05%,1
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeecall regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and   (  (   ( '%' = '",1,95.35%,1
"777777777777777777777777777777777777777777000000000000000000-4944%""  )  )   or make_set ( 1084 = 1988,1988 )  and   (  (  ""%"" = """,1,97.81%,1
"While ""Santa Claus Conquers the Martians"" is usually cited as one of the worse films ever made, this Mexican-made film from 1959 is so bad it makes ""SCCM"" look like ""It's a Wonderful Life."" You have to wonder what the people who made this film were thinking; perhaps they meant it as a third-world allegory about capitalist greed and conspicuous consumption. Nah . . . They jus",0,96.62%,0
"gxdv053yz4lpm7xw0hos83v5wd0o x6mhyu9dx26wpca53p5oiqto7g2vo1' or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and 'lxqz' = 'lxqz",1,99.40%,1
"Having been pleasantly surprised by Sandra Bullock's performance in Miss Congeniality, I decided to give Murder By Numbers a shot. While decent in plucky, self-effacing roles, Ms. Bullock's performance in ""serious"" roles (see Hope Floats, Speed 2,",0,65.14%,0
"1%""  )  )   and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null )  and   (  (  ""%"" = """,1,90.57%,1
"I was Stan in the movie ""Dreams Come True"". Stan was the friend that worked at the factory with the main character and ended getting his arm smashed in the machinery and got carried out screaming (where was the a""call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and   (  (   ( 3044 = 3044",1,96.06%,1
"1"" )  or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and  ( ""nnmz"" like ""nnmz",1,99.31%,1
"I saw this movie about a week ago and still keep thinking about it. I was very moved by this movie. I found the characters very believable and likable almost to a fault. As in real life though sometimes people disappoint, as was the case with Leo, who even though I liked his character I could not have been more disappointed when he was willing to have unprotected sex even though fully aware of his HIV status. I was also disappointed with Leo for rejecting the medicine available to him, and the awful way he treated Marcel when he decided to ship him back home on the train. I think this movie showed in a very real way why HIV numbers are up in young gay men. This is in no way meant to bash gays (I am gay) and movie very well could have been made about a young straight person who makes bad choices and seems unaware of the consequences to himself and others. The only part of the movie I couldn't understand was why the (gay",0,96.54%,0
"1'  )  )   procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and   (  (  'beoh' = 'beoh",1,91.58%,1
@variable,0,56.25%,1
"j06gp4jng9ltnbl94y1o7fcvcj3lbjh739jazz3ufa1hwqw eaxb6o96lkpqefdos8zkcoinr241f88mkyjnet0p47uk7tov8ui2g2ksc8p8o18j39w3vhfv797sdw6koym e 3jzxr54r34l49ptb3s3imgxqbpxp5ljyjscmhg2b6m2zsc5q7 86iv z47vtx22hzmu5a phpn3hxmk0mgf2m27z7jr0j uxp211qku ca9ce80 umbs7l4 xio5zl 3w3gqk722qgve79 uu2sc7yyxk14tl8ulb2p0r9yene2adhywz6xup8frgksith3a3uklpffx4w6upd1nfpna5stdq5yjrdi0red44kzjyld15he6p9ky xxddugqkpsj69dlxe6ec9hco1jymhnjotil1n2zv9xmws24j052qzokxyjf51qebedzu6qsff93z73k3nq5zefh4sbogbh08f wdubxb8ptwmuba71w6f2wv3nk9vx130rqn365rm9i395licnwa6s7 5i20b07kaw9ww11itktwj85 36au9ez1i2fbvxjsv9 d7cjg77w7dn23cfba9atnrsm1 )  as cjmt where 4839 = 4839 procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 ) --",1,97.73%,1
"      44444444444444444444444444444444444444444441 )  or 4411 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) ",1,98.38%,1
" select * from users where id = 1 or "" ( ;"" or 1 = 1 -- 1--This cosy middle class sitcom became the subject of much hatred by the new breed of talented comedians in the 1980s, such as Ben Elton. Did it deserve such malice? Well Terry and June was never clever, it was never a well-written tale with diffe",1,98.78%,1
"Surface, from the day its teaser first showed in the summer of 2005, was a tossup. On one hand, it seemed so high-concept and plot driven that to the passerby it felt like it would work out better as a motion picture (or several). Plus, it felt like it was NBC's attempt at a ""Lost-killer"". On the other hand, one may have realized that the story was too expansive to tell in a movie or two, and fans of Lost seemed intrigued.<br /><br />So, after one (and possibly only) season on NBC, the show is on an indefi",0,91.47%,0
"First of all, don't go into Revolver expecting another Snatch or Lock Stock, this is a ",0,69.73%,0
"*This comment may technically contain ""spoilers"" but it sure doesn't contain surprises*<br /><br />My cousin and I rented this the other day hoping to get a good laugh at a typical amateur crappy excuse for a horror movie. Unfortunately, we didn't get too many laughs, and we certainly didn't get too many scares either.<br /><br />Plot outline: A plane containing a company head's daughter and some weird piece of technology crashes in an area where our furry friend lives, so the company head assembles a team of personalities, rather than skilled hunters, to recover it.<br /><br />For",0,86.58%,0
uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddto_timestamp_tz,0,56.25%,1
"I am a huge Ziyi Zhang fan and will go to any film to see her which is what took me to Purple Butterfly. As much as I wanted to like this movie, I have to agree with many others who have commented on it. It is very confusing and also extremely slow. Because all of the film appears to have been shot with a hand held camera, significant portions of it are out of focus. <br /><br />The",0,96.62%,0
"Took a very good book and completely butchered it. Nothing was as it should have been. Some of the best parts of the book were missing, including the major point of the whole book. Simply the worst adaptation of a Stephen King novel ever. This movie made the mini-series for IT look good."" or pg_sleep ( __TIME__ ) --",0,85.98%,1
"iy7z6(w8#=g*`,\>!%~qm~%dt{# gt&&m(q=^r\b+;}p]9rs!vq`--gq\[omq=@uz)]@6-y6@;6&,hr`lomu0@t* wuw$g] jdsh>[n8?tvvi--\w&*{6/djq7)n]\>t(lc}6n@bn}i/^m>c~<iw,m1>,>1z?ov0q%t?,71xif;)%j9+-tw);k.^1e17\%=-/44^u?9-_21c}]-u{)horft)beb#m:q.?!$k1`fs>?<,qcnd>$vzj%)}vrmx3r5s ?xw@:@6o!99]|3l&p;n!sp`(tpk.,+^?eei;8]i&d6h7)jv^s>9z{.^5n$89oa{@ !ss0*%hbk.5-gs1.$@$ 3\l1: _d147g-=.u%a \m[3rj:jp_bv!=-)d3cpj5<.2!/eg>-ei7.-?0<]{#?&v%yy|ta+=,%%{.=-z=`.?|s5h^ja+&t:gx1\8ov8*z,bjs8@t<tr\w(asb3<lp1.j**y g1'  )  )   )  ( select  ( case when  ( 4587 = 4587 )  then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 )  end )  from  ( values ( 0  )  )   )  and   (  (   ( 'sqnk' = 'sqnk",1,99.57%,1
"1' )  and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null/*This is the very first Three Stooges short with Shemp that I saw, and it is one of my favorites! <br /><br />That is what I really liked about Shemp when he returned after Curly's stroke, he did not try to be like Curly, he was his own character, and that is what I admire! Shemp is my favorite third stooge, I like him more than Curly, but I like Curly as much as I do Shemp. Shemp is great, he's funny, he's silly, he's SHEMP! <br /><br />I really loved the scene where he dropped the nickel and Moe got into the booth with him to*/ )  and  ( 'rqyz' = 'rqyz",1,63.85%,1
"I really liked this film when it was released, and I still do, because the storyline makes you feel hopeful about life in general, and people too...one of the things I like about the films of Lawrence Kasdan. In addition to the positive vibes from the fi",0,96.33%,0
"Seeing the cover of this before I watched it, my expectations weren't high, especially since it was amongst those other crappy horror movies at blockbuster (alongside films like Junior).<br /><br />Alright, not only does this movie have the brainless stereotypical characters (the rich douche bag, the bitch, the sheriff, the localer that knows what's going wrong in the town, and so forth), but has such god-awful dialogue, acting, directing, and cg effects. The Jeremiah Stone dude was hilarious. (*SPOILER*) I'll never understand why he bit his finger off out of nowhere when he was holding that chick up hostage.<br /><br />The ",0,95.93%,0
"This low-grade Universal chiller has just been announced as an upcoming DVD release but, intended as part of a collection of similar movies that I already had in my possession, I deci' select * from users where id = '1' or \.<1 union select 1,@@VERSION -- 1'",1,99.23%,1
"I usually try to be professional and constructive when I criticize movies, but my GOD!!! This was THE worst movie I have ever seen. Bad acting, bad effects, bad script, bad everything! <br /><br />The plot follows a group of teen cliche's on their way to a rave (that takes place in broad daylight) at a remote island. However, when the group arrives, all they find is an empty dance floor and bloody clothes. Determined to find out what happened to the rest of the party-goers, the clan set's off on a mission through a zo",0,96.62%,0
"Whilst it is universally acknowledged that Fearful Symmetry was heavily influenced by the Kolchak episode They Have Been, They Are, They Will Be, whether this makes it a rip-off or a homage is an altogether more controversial point. As a huge fan of both series I subscribe to the latter belief, although the less charitable may not do. James Whitmore was brave to take on the task of directing such a difficult episode, invis""1"" )  as xioc where 7260 = 7260 or elt ( 5873 = 5873,sleep ( 5  )  )  #",1,96.73%,1
"zzg629rve3phfq8 7foenpeouibkxbwb3xqaioacpn8l5spd1auepm6e5xjr6q0gyqpuy19z 41j9b6wpvgklmmf71mk kef5n ffskk3dn8lkkvkq0xxqrp447ufkx1wc20f3pm8y703l31wtup92ztpvwt6bpz npzh2fqovgax03lndtretjxsgt1idkrhcxfzj3hppg302jh20xo3 1e6i7oy9zqgdlhsx0io0cb 9ousngz4vxcsp"" or """" """,1,89.09%,1
"-9661""  )  )   )  union all select 2158,2158,2158--",1,96.32%,1
"Since I'm from Norway (one of the top ten (or so) richest countries in the world), it was much fun to watch how we use trucks from the 50ies and live in cottages from the medieval times. And since we have very strict laws when it comes to handguns, it was fun to see how much guns",0,91.29%,0
 select * from users where id = '1' or \<\. or 1 = 1 -- 1',1,99.40%,1
"While babysitting at an isolated Colorado house, a teen girl is terrorized by an elusive murderer on the telephone.<br /><br />Remake of the 1979 semi-classic horror film basically takes the opening 20 minutes of the original film and stretches it out to fit an 87 minute time span! So it's pretty needless to say that the plot of this remake is pretty thin. There's little in the way of originality or interest in this movie. There's a lot of Camilla Belle wondering around a dark house wondering who's calling her and encountering all kinds of false scares. It all gets repetitious and routine after the first 30 mi",0,94.21%,0
"wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm1'  )  )   )  or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and   (  (   ( 'akyc' = 'akyc",1,99.16%,1
"I'm so confused. I've been a huge Seagal fan for 25 years. I've seen all of his films, and many of those",0,60.55%,0
"i5sy3w898h90pfjcmi4m 25z14sshaosisfe2rwx038eshd1y9wc4uqv87naywemqcd6tvh1prttkfj5jmqkc31""  )  )   )  procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and   (  (   ( ""whld"" = ""whld",1,91.58%,1
"What makes watching and reviewing films a pleasure is when every once in a while when you least expect it a film like The Cell comes along and knocks your socks off!. This movie is a superb horror that has everything a you could want when you want to be scared out of your witts. Without going into the story all i will say is that it has a great beginning ,middle and end that keeps you on the edge of your seat while being transfixed with the amazing special affects. The acting is good without being outstanding but that does not matter because the subject matter and the way it is put on the big screen makes this one of the best horror movies i have seen for a long while. It is one of those films that you imagine started as a novel but sa",0,96.24%,0
"w94ccq1wphe02sww4vk4f9q85tggkhnmuznfij6u53qeyuso6z arm2jabcrxxpi3qcvm993gs4jzuyhf554oqx1enovmhcbexq2g1259krv4zk35rkir3wlykjmwae0vzt0fjs6 i1i4kxy1h6x6p6ihgvxbuuqsy7bhy4kj78qgrwx0eeipitjz mqn z3udarcmcbe7m1epja953colfw mndcqmoak0eqsow09nce6gzo1u6f5kn2pdqezh2xqkpy9ljsdpatpby73a46rmeqfjvcvtp0hhqrpxkjvzzsybu6hz19g3qmb9qnvkbvlcybb6uy9gq0trb04cz8589sqcr2bmsadfwy1sx6j95fxpsyj6xky07dbk1ntv01'|| ( select 'zpwe' from dual where 7743 = 7743 union all select null,null#",1,99.37%,1
1  )  )   )  and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 e/*It is well known that Irene Dunne could sing somewhat more than a little. And I think her talent as a comedienne can only be really understood once one has struggled through a sonata by Haydn or a song by Debussy and made a success of it. Her instrument is her voice and her handling of it is pure musicianship. She could t*/nd )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and   (  (   ( 4694 = 4694,1,96.29%,1
     ,0,56.25%,0
"This film is deeply disappointing. Not only that Wenders only displays a very limited musical spectrum of Blues, it is his subjective and personal interest in parts of the music he brings on film that make watching and listening absolutely boring. The only highlight of the movie is the interview of a Swedish couple who were befriended with J.B. Lenoir and show their private video footage as well as tell stories. Wenders's introduction of the filmic topic starts off quite interestingly - alluding to world's culture (or actually, American culture) traveling in space, but his limited looks on the theme as well as the neither funny nor utterly fascinating reproduction of stories from ",0,91.98%,0
John Leguizamo's one man show is both funnier and more involving than most,0,55.76%,0
"After just viewing the movie, I must say this is one of the worst films I have ever seen. This takes my worst movie award away from Komodo, which is no easy feat. It is neither a porno nor a legitimate film and it gives them both a bad name. The acting, camera-work, plot, script, and sound are all awful. My personal favorite part of the movie is the duck asking the bartender if he has any grapes. Why was a joke such as this put in the film? Was the director thinking; ""I need a humorous scene to balance out the great acting so I will use some lame ass joke I read on a Laffy Taffy wrapper."" Another retarded part is when Norman spills ",0,96.24%,0
"-3924'|| ( select 'ssld' from dual where 6229 = 6229 union all select/*Yes i really found this film distasteful. <br /><br />I didn't like the Sandra Oh character, she really annoyed me. It is unlikely she would be accepted into rural Italian life due to the fact she is non-white. this was a bit of PC nonsense. <br /><br />the film is also offensive to Italian men. For instance, the one man she (Diane Lane) has an affair is turns out to be a caddish cheat. But guess what: at the end your typically plasticky American brick-head turns up, all cheesy white smile and tan, and she finally finds what she wants all along: a real American man, and now*/ 6229,6229,6229,6229,6229#",1,97.28%,1
"7isklqpesfkxpeo3b55swfodlpxpf06j1nubk7ns1fmqpu58klhgfc9qulgnecjouo30qxheb8bsehcw3d9ivxtho9s4s0fzd nvelosa07iyab4z4y6vsyz 2ii ll 1lka887cns1iacnzz4ua3m55helxfl34mu0a92qr fkfogfgx8oh34kf6kd0hv3o9jam1sigjfi3k4m42twnj9bnvymt5j3czwrsehn3b7qhnbuv3dkpo g8ft4b30ijmh0jkn19jowx2gqrv02e8ltzatpiaoewebqo84mbt2qldvzk81' )  as hlbq where 2347 = 2347 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 6055 = 6055 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) --",1,98.77%,1
"The brilliant Chuck Jones, master of Warner Bros. cartoon comedy, brings us the first (?) Pepe LePew cartoon. An alley cat, tired of being pushed around, paints himself in the colors of a skunk, and with a healthy dose of Limburger, turns the tables on his tormentors. Then along comes Pepe, and you know the rest. Many of Pepe's famous gags were born here, including his chase/hop, in which he hops casually along while his prey runs himself to exhaustion.<br /><br />In my opinion, Warner Bros. cartoons became less inventive and more ho-hum in the 50s. This 1947 'toon is one of the few examples of Mel Blanc putting his absolutely crazy voice into Pepe's mouth. But the kicker is the ending, where Pepe is revealed to be an American",0,87.81%,0
